"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","YEAR","CENSUS_TYPE"
"Government",1,5553,"Tulliallan Primary School","Primary","O","65","72","137","63","45","108","21","50","71","37","34","71","31","26","57","41","37","78","28","14","42","0","0","0","564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","564",2018,"F"
"Government",1,5554,"Coolaroo South Primary School","Primary","O","34","28","62","20","15","35","17","12","29","10","10","20","24","19","43","22","12","34","20","24","44","0","0","0","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","267",2018,"F"
"Government",1,5555,"Jacana School for Autism","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.7","20.4","118.1","118.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.4","15","76.4","76.4","194.5",2018,"F"
"Government",1,5556,"Torquay Coast Primary School","Primary","O","29","37","66","9","8","17","5","6","11","9","5","14","3","3","6","6","7","13","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127",2018,"F"
"Government",1,5557,"Arnolds Creek Primary School","Primary","O","46","45","91","48","49","97","36","32","68","25","33","58","26","25","51","21","32","53","21","25","46","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","464",2018,"F"
"Government",1,5558,"Wilandra Rise Primary School","Primary","O","96","94","190","90","69","159","45","47","92","48","33","81","35","35","70","18","38","56","27","28","55","0","0","0","703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","703",2018,"F"
"Government",1,5559,"South Melbourne Primary School","Primary","O","53","46","99","8","11","19","4","2","6","7","6","13","5","5","10","4","6","10","2","2","4","0","0","0","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161",2018,"F"
"Government",1,5560,"Barton Primary School","Primary","O","64","64","128","54","54","108","24","23","47","13","21","34","21","20","41","16","17","33","13","15","28","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","419",2018,"F"
"Government",1,5561,"John Henry Primary School","Primary","O","73","47","120","79","68","147","40","39","79","52","42","94","44","43","87","37","27","64","28","32","60","0","0","0","651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","651",2018,"F"
"Government",1,5563,"Bridgewood Primary School","Primary","O","38","30","68","12","17","29","16","19","35","13","15","28","13","14","27","12","19","31","8","10","18","0","0","0","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","236",2018,"F"
"Government",1,5564,"Armstrong Creek School","Primary","O","35","14","49","8","10","18","17","9","26","17","8","25","20","13","33","8","7","15","8","3","11","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177",2018,"F"
"Government",1,5565,"Hamlyn Views School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9.6","23.6","23.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","5","28.6",2018,"F"
"Government",1,5566,"Aireys Inlet Primary School","Primary","O","7","4","11","9","4","13","6","10","16","13","6","19","10","6","16","11","4","15","8","9","17","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107",2018,"F"
"Government",1,5568,"Morwell Central Primary School","Primary","O","23","25","48","30","31","61","27","38","65","23","32","55","31","24","55","28","28","56","34","22.4","56.4","0","0","0","396.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","396.4",2018,"F"
"Government",1,6201,"Alvie Consolidated School","Primary","O","3","3","6","1","3","4","3","2","5","1","6","7","2","3","5","3","3","6","5","1","6","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39",2018,"F"
"Government",1,6203,"Apollo Bay P-12 College","Pri/Sec","O","5","17","22","9","9","18","15","11","26","9","13","22","9","15","24","16","11","27","10","16","26","0","0","0","165","16","12","28","16","10","26","5","9","14","7","11","18","11","5","16","6","9.6","15.6","0","0","0","117.6","282.6",2018,"F"
"Government",1,6207,"Boisdale Consolidated School","Primary","O","19","20","39","13","8","21","16","16","32","14","11","25","11","6","17","13","12","25","13","19","32","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191",2018,"F"
"Government",1,6209,"Cobram Primary School","Primary","O","14","12","26","16","16","32","10","10","20","18","10","28","17","17","34","11","13","24","17","17","34","0","0","0","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","198",2018,"F"
"Government",1,6211,"Cohuna Consolidated School","Primary","O","8","8","16","6","9","15","13","12","25","11","7","18","16","9","25","12","10","22","19","13","32","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153",2018,"F"
"Government",1,6212,"Collingwood College","Pri/Sec","O","28","22","50","21","32","53","31","31","62","20","25","45","37","15.6","52.6","35","38","73","23","25","48","0","0","0","383.6","43","29","72","36","38","74","35","44","79","49","33","82","26.5","34.6","61.1","35.8","35.7","71.5","15","12","27","466.6","850.2",2018,"F"
"Government",1,6215,"Dunkeld Consolidated School","Primary","O","8","6","14","10","6","16","3","9","12","11","8","19","9","9","18","6","9","15","7","8","15","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109",2018,"F"
"Government",1,6217,"East Loddon P-12 College","Pri/Sec","O","7","9","16","8","4","12","6","10","16","11","12","23","11","6","17","8","12","20","8","7","15","0","0","0","119","9","12","21","10","9","19","6","13","19","9","7","16","5.8","7.4","13.2","6","8.7","14.7","0","0","0","102.9","221.9",2018,"F"
"Government",1,6221,"Foster Primary School","Primary","O","10","17","27","20","9","29","19","15","34","12","18","30","11","16","27","22","16","38","15","9","24","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209",2018,"F"
"Government",1,6223,"Goroke P-12 College","Pri/Sec","O","6","3","9","4","1","5","6","1","7","2","2","4","2","1","3","3","5","8","3","1","4","0","0","0","40","0","2","2","4","6","10","2","0","2","1","2","3","2","5.9","7.9","2","6","8","0","0","0","32.9","72.9",2018,"F"
"Government",1,6225,"Heywood Consolidated School","Primary","O","19","6","25","12","15","27","15","5","20","12","11","23","10","8","18","11","13.4","24.4","8","8","16","0","0","0","153.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153.4",2018,"F"
"Government",1,6229,"Kiewa Valley Primary School","Primary","O","12","19","31","13","10","23","12","17","29","9","11","20","14","8","22","11","20","31","16","14","30","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186",2018,"F"
"Government",1,6231,"Lavers Hill K-12 College","Pri/Sec","O","1","2","3","1","2","3","0","1","1","2","2","4","0","0","0","2","2","4","0","1","1","0","0","0","16","2","3","5","3","4","7","3","3","6","4","6","10","16","6.9","22.9","12.2","9","21.2","0","0","0","72.1","88.1",2018,"F"
"Government",1,6233,"Lockington Consolidated School","Primary","O","10","13","23","6","17","23","10","13","23","15","6","21","10","12","22","11","3","14","14","9","23","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149",2018,"F"
"Government",1,6235,"Manangatang P-12 College","Pri/Sec","O","1","4","5","5","3.1","8.1","2","0","2","4","1","5","5","5","10","2","4","6","5","4","9","0","0","0","45.1","2","1","3","6","2","8","2","4","6","5","3","8","5","5","10","5","4","9","0","0","0","44","89.1",2018,"F"
"Government",1,6236,"Terang College","Pri/Sec","O","14","11","25","14","6","20","14","21","35","17","13","30","7.5","9","16.5","20.2","16","36.2","16","8","24","0","0","0","186.7","6","13","19","16","14","30","17","11","28","11","15","26","13.8","8.8","22.6","11.8","4.7","16.5","0","0","0","142.1","328.8",2018,"F"
"Government",1,6237,"Merino Consolidated School","Primary","O","1","0","1","2","3","5","1","1","2","0","1","1","1","0","1","5","1","6","0","1","1","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17",2018,"F"
"Government",1,6238,"Rushworth P-12 College","Pri/Sec","O","3","4","7","4","2","6","3","1","4","2","3","5","5","3","8","5","2","7","2","3","5","0","0","0","42","20","12","32","7","13","20","14","12","26","5","8","13","11","11.9","22.9","6","6","12","0","0","0","125.9","167.9",2018,"F"
"Government",1,6242,"Macleod College","Pri/Sec","O","7","6","13","4","11","15","5","4","9","6","8","14","7","7","14","5","12","17","14","8","22","0","0","0","104","32","46","78","39","31","70","37.2","24","61.2","40","28","68","33.7","36.8","70.5","33","16.8","49.8","0","0","0","397.5","501.5",2018,"F"
"Government",1,6243,"Pakenham Consolidated School","Primary","O","61","44","105","41","41","82","63","45","108","51","33","84","44","41","85","44","31","75","34","56","90","0","0","0","629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","629",2018,"F"
"Government",1,6245,"Poowong Consolidated School","Primary","O","9","10","19","11","7","18","7","12","19","12","7","19","15","11","26","9","8","17","5","8","13","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131",2018,"F"
"Government",1,6247,"Port Fairy Consolidated School","Primary","O","15","9.2","24.2","18","15","33","12","11","23","16.5","19","35.5","12","13","25","19","20","39","15","20","35","0","0","0","214.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214.7",2018,"F"
"Government",1,6249,"Red Hill Consolidated School","Primary","O","53","36","89","38","31","69","48","38","86","54","48","102","48","43","91","40","43","83","43","28","71","0","0","0","591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","591",2018,"F"
"Government",1,6252,"Sherbrooke Community School","Pri/Sec","O","3","8","11","1","1","2","2","5","7","4","1","5","1","5","6","3","1","4","6","4","10","0","0","0","45","9","5","14","10","7","17","7","6","13","11","7","18","10","10.9","20.9","12.8","9.2","22","0","0","0","104.9","149.9",2018,"F"
"Government",1,6255,"Tongala Primary School","Primary","O","6","16","22","9","7","16","10","13","23","12","13","25","16","6","22","13","6","19","11","9","20","0","0","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147",2018,"F"
"Government",1,6257,"Werrimull P-12 School","Pri/Sec","O","2","1","3","3","3","6","1","1","2","0","0","0","1","0","1","2","2","4","0","1","1","0","0","0","17","0","4","4","0","1","1","1","2","3","2","0","2","0","1","1","5","1","6","0","0","0","17","34",2018,"F"
"Government",1,6259,"Camperdown College","Pri/Sec","O","13","15","28","23","14","37","14","12","26","13","9","22","13","5","18","10","6","16","14","15","29","0","0","0","176","10","16","26","17","7","24","8","10","18","17","15","32","5","6.6","11.6","11","5.8","16.8","0","0","0","128.4","304.4",2018,"F"
"Government",1,6260,"Timboon P-12 School","Pri/Sec","O","18","24","42","14","14","28","12","22","34","14","15","29","25","20","45","29","19","48","20.1","12","32.1","0","0","0","258.1","29","11.1","40.1","13","27","40","20","17","37","16","15","31","17.6","12.3","29.9","15.2","8.8","24","0","0","0","202","460.1",2018,"F"
"Government",1,6261,"Distance Education Centre Victoria","Pri/Sec","O","8","7","15","7","9","16","10.5","7","17.5","6.2","9.5","15.7","13.5","7","20.5","6.2","14","20.2","13.4","11.4","24.8","0","0","0","129.7","14.9","17","31.9","35.7","34","69.7","46.2","70.2","116.4","68.9","111.5","180.4","179.2","302.2","481.4","184.9","288","472.9","0","0","0","1352.7","1482.4",2018,"F"
"Government",1,6262,"Wedderburn College","Pri/Sec","O","8","2","10","10","7","17","4.4","11","15.4","5","4","9","5","3","8","9","6","15","4","5","9","0","0","0","83.4","4","11","15","10","17","27","12","9","21","12","13","25","10","15","25","9","12","21","0","0","0","134","217.4",2018,"F"
"Government",1,7028,"Mount Erin Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","76","166","107","85","192","112","69","181","86","72","158","63","62","125","43.8","60.8","104.6","0","0","0","926.6","926.6",2018,"F"
"Government",1,7050,"Box Hill Senior Secondary College","Pri/Sec","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9","19","5","24","20","15","35","80","45","125","87","70","157","78","60","138","0","0","0","488","488",2018,"F"
"Government",1,7081,"Edgars Creek Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","38","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","85",2018,"F"
"Government",1,7088,"Cobden Technical School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","21","14","12","26","21","4","25","20","10","30","26","13.9","39.9","13","10.8","23.8","0","0","0","165.7","165.7",2018,"F"
"Government",1,7108,"Lyndhurst Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","42","82","26","38","64","37","34","71","46","36","82","36.8","39.6","76.4","35.9","39.5","75.4","0","0","0","450.8","450.8",2018,"F"
"Government",1,7115,"Daylesford Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","46","80","42","38","80","39","37","76","50","30","80","36.9","28.9","65.8","21.9","31.4","53.3","0","0","0","435.1","435.1",2018,"F"
"Government",1,7122,"Dromana Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","146","293","168","154","322","148","130.6","278.6","134","123","257","114","106.8","220.8","87.8","83","170.8","0","0","0","1542.2","1542.2",2018,"F"
"Government",1,7183,"Grovedale College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111.6","95","206.6","93","80","173","99","79","178","109","60","169","67","63","130","56","46","102","0","0","0","958.6","958.6",2018,"F"
"Government",1,7198,"Irymple Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","73","167","64","58","122","53","47","100","67.9","53","120.9","0","0","0","0","0","0","0","0","0","509.9","509.9",2018,"F"
"Government",1,7205,"Crusoe 7-10 Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","83","150","70","62","132","80","68","148","75","71","146","0","0","0","0","0","0","0","0","0","576","576",2018,"F"
"Government",1,7217,"Peter Lalor Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2","10","26.2","33","28.4","61.4","23.2","17","40.2","0","0","0","127.8","127.8",2018,"F"
"Government",1,7219,"Lilydale Heights College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","61","121","42","38","80","36","32","68","43","43.9","86.9","20","29","49","24","29","53","0","0","0","457.9","457.9",2018,"F"
"Government",1,7247,"Staughton College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","123","237","86","77","163","119","112","231","114","89","203","66","68","134","43","61.9","104.9","0","0","0","1072.9","1072.9",2018,"F"
"Government",1,7250,"Chaffey Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","42","97","46","47","93","56","65","121","68","63.8","131.8","0","0","0","0","0","0","0","0","0","442.8","442.8",2018,"F"
"Government",1,7255,"Bentleigh Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","86","207","127","94","221","110","82","192","112","70","182","80","64.8","144.8","58","65","123","0","0","0","1069.8","1069.8",2018,"F"
"Government",1,7267,"Mount Clear College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","80","175","96","96","192","103","86","189","89","94","183","95.2","79.3","174.5","59","75.5","134.5","0","0","0","1048","1048",2018,"F"
"Government",1,7275,"Rosehill Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","97","218","112","92","204","96","89","185","107","100","207","104","107","211","82","90","172","0","0","0","1197","1197",2018,"F"
"Government",1,7300,"Northern College of the Arts and Technology","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.5","28","59.5","63.1","43","106.1","138.2","137.8","276","0","0","0","441.6","441.6",2018,"F"
"Government",1,7331,"McGuire College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","68","151","58","48","106","46","45","91","43.4","57.2","100.6","43.4","41.1","84.5","29.8","44.4","74.2","0","0","0","607.3","607.3",2018,"F"
"Government",1,7366,"Swinburne Senior Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.8","120.8","211.6","85.8","130.1","215.9","0","0","0","427.5","427.5",2018,"F"
"Government",1,7384,"Victorian College Of The Arts Secondary School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","21","35","17","17","34","19","33","52","33","36","69","42.7","67.8","110.5","41.5","63.8","105.3","0","0","0","405.8","405.8",2018,"F"
"Government",1,7395,"Brauer Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","84","164","99","50","149","65","49.8","114.8","56","67","123","53.7","51.7","105.4","29.9","37","66.9","0","0","0","723.1","723.1",2018,"F"
"Government",1,7402,"Wyndham Central Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143.8","107","250.8","102","95","197","116","81","197","100","114","214","51","70","121","36","62","98","0","0","0","1077.8","1077.8",2018,"F"
"Government",1,7405,"Weeroona College Bendigo","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","82","167","66","81","147","76","67","143","91","80","171","0","0","0","0","0","0","0","0","0","628","628",2018,"F"
"Government",1,7408,"Whittlesea Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","61","136","96","69","165","61","46","107","82","70","152","66.4","66.8","133.2","64.5","46.3","110.8","0","0","0","804","804",2018,"F"
"Government",1,7505,"Alexandra Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","26","56","35","30","65","33","21","54","29","21","50","23.9","21.8","45.7","16.2","21.1","37.3","0","0","0","308","308",2018,"F"
"Government",1,7526,"Auburn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","24","85","66","27","93","52","24","76","53","21","74","24","20","44","27.6","12.5","40.1","0","0","0","412.1","412.1",2018,"F"
"Government",1,7540,"Ballarat High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","133","273","116","144","260","127","130","257","115","138","253","117.9","132.8","250.7","86","110.9","196.9","0","0","0","1490.6","1490.6",2018,"F"
"Government",1,7550,"Balwyn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181","140","321","200","147","347","191","144","335","188","134","322","195.9","181.8","377.7","240.8","183.9","424.7","0","0","0","2127.4","2127.4",2018,"F"
"Government",1,7560,"Bayswater Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","18","14","15.6","29.6","9","15","24","17","25","42","19","17","36","11","9.7","20.7","0","0","0","170.3","170.3",2018,"F"
"Government",1,7565,"Beaufort Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","22","39","16","9","25","12","26","38","19","17","36","10","17","27","10","12","22","0","0","0","187","187",2018,"F"
"Government",1,7566,"Beaumaris Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","54","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","149",2018,"F"
"Government",1,7575,"Beechworth Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","24","50","28","25","53","13","28","41","24","20","44","18","12","30","18.8","9","27.8","0","0","0","245.8","245.8",2018,"F"
"Government",1,7585,"Belmont High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","98","212","119","87","206","112","104","216","99.6","105","204.6","121","111.7","232.7","103.2","91.2","194.4","0","0","0","1265.7","1265.7",2018,"F"
"Government",1,7595,"Bendigo Senior Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","465","466.8","931.8","422","443","865","0","0","0","1797","1797",2018,"F"
"Government",1,7603,"Berwick Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142","158","300","145","155","300","143","129","272","161.5","162","323.5","132","107","239","114","108.9","222.9","0","0","0","1657.4","1657.4",2018,"F"
"Government",1,7610,"Blackburn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","102","218","154","115","269","116","105","221","126.2","101","227.2","95","84","179","91.9","76.3","168.2","0","0","0","1282.4","1282.4",2018,"F"
"Government",1,7635,"Box Hill High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","82","194","150.1","92","242.1","120","98","218","122","89","211","114.2","97","211.2","127","87","214","0","0","0","1290.3","1290.3",2018,"F"
"Government",1,7645,"Braybrook College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","115","236","120","109","229","124","95","219","167","107","274","123","119","242","94","90","184","0","0","0","1384","1384",2018,"F"
"Government",1,7647,"Brentwood Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","138","305","197","121","318","145","141","286","124","104","228","113","115.2","228.2","119","105","224","0","0","0","1589.2","1589.2",2018,"F"
"Government",1,7650,"Brighton Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137","95","232","111","94","205","92","65","157","110.9","101.9","212.8","159.8","93","252.8","123.2","89.4","212.6","0","0","0","1272.2","1272.2",2018,"F"
"Government",1,7655,"Broadford Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","48","115","69","52","121","62","59","121","64","48","112","44.9","53.8","98.7","23","40","63","0","0","0","630.7","630.7",2018,"F"
"Government",1,7670,"Buckley Park College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.2","72","160.2","96","77","173","94","68","162","87","78","165","86","75","161","85","76","161","0","0","0","982.2","982.2",2018,"F"
"Government",1,7680,"Camberwell High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","57","206","122","44","166","136","60","196","153","63","216","134.5","68","202.5","133.7","71.3","205","0","0","0","1191.5","1191.5",2018,"F"
"Government",1,7690,"Canterbury Girls Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194","194","0","192","192","0","170","170","0","174.9","174.9","0","155.7","155.7","0","128.6","128.6","0","0","0","1015.2","1015.2",2018,"F"
"Government",1,7695,"Casterton Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","16","11","9","20","11","14","25","15","12","27","12.9","12","24.9","3","9","12","0","0","0","124.9","124.9",2018,"F"
"Government",1,7720,"Cheltenham Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","55","172","89","47","136","98","46","144","88","56","144","96.8","58.3","155.1","95.7","54.6","150.3","0","0","0","901.4","901.4",2018,"F"
"Government",1,7725,"Cobram Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","42","73","34","33","67","31","29","60","31","38.9","69.9","30.6","28","58.6","22.6","18.2","40.8","0","0","0","369.3","369.3",2018,"F"
"Government",1,7735,"Cohuna Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","14","34","16","21","37","13","19","32","19","15","34","24","17.9","41.9","20.8","16.2","37","0","0","0","215.9","215.9",2018,"F"
"Government",1,7747,"Cranbourne Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","127","277","126","114","240","134","122","256","106","100","206","83","91","174","81","106.7","187.7","0","0","0","1340.7","1340.7",2018,"F"
"Government",1,7757,"Croydon Community School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","6","13","9","22","15","9","24","23","10","33","19","12","31","13","5","18","0","0","0","134","134",2018,"F"
