"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Independent",2,1117,"Lowther Hall Anglican Grammar School","Pri/Sec","O","0","36","36","0","36","36","0","41","41","0","35","35","0","36","36","0","50","50","0","51","51","0","0","0","285","0","95","95","0","87","87","0","88","88","0","96","96","0","82","82","0","76","76","0","0","0","524","809",2019,"F"
"Independent",2,1144,"Penleigh & Essendon Grammar School","Pri/Sec","O","75","74","149","74","75","149","74","73","147","75","75","150","75","75","150","77","75","152","87","75","162","0","0","0","1059","149","144","293","150","141","291","151","115","266","149","125","274","138","120","258","148","108","256","0","0","0","1638","2697",2019,"F"
"Independent",2,1163,"Shelford Girls' Grammar","Pri/Sec","O","0","10","10","0","14","14","0","12","12","0","13","13","0","23","23","0","24","24","0","30","30","0","0","0","126","0","59","59","0","57","57","0","70","70","0","62","62","0","73","73","0","65","65","0","0","0","386","512",2019,"F"
"Independent",2,1183,"Mentone Grammar School","Pri/Sec","O","25","16","41","28","18","46","29","14","43","24","19","43","31","25","56","46","30","76","56","34","90","0","0","0","395","108","72","180","118","63","181","91","96","187","140","65","205","139.2","67","206.2","118","72","190","0","0","0","1149.2","1544.2",2019,"F"
"Independent",2,1187,"Ivanhoe Girls' Grammar School","Pri/Sec","O","0","12","12","0","21","21","0","26","26","0","28","28","0","35","35","0","42","42","0","47","47","0","0","0","211","0","121","121","0","116","116","0","101","101","0","93","93","0","98","98","0","110","110","0","0","0","639","850",2019,"F"
"Independent",2,1189,"Carey Baptist Grammar School","Pri/Sec","O","57","48","105","48","56","104","50","47","97","58","47","105","51","58","109","74","67","141","76","73","149","0","0","0","810","130","128","258","138","124","262","137","119","256","124","124","248","139","138","277","138","123","261","0","0","0","1562","2372",2019,"F"
"Independent",2,1190,"Kilvington Grammar School","Pri/Sec","O","12","9","21","21","20","41","14","12","26","16","16","32","21","20","41","20","19","39","24","25","49","0","0","0","249","42","37","79","40","45","85","45","51","96","38","35","73","47","36","83","39","36","75","0","0","0","491","740",2019,"F"
"Independent",2,1191,"Haileybury College","Pri/Sec","O","92","0","92","96","0","96","96","0","96","100","0","100","106","0","106","150","0","150","158","0","158","0","0","0","798","238","0","238","268","0","268","243","0","243","246","0","246","252","0","252","232","0","232","0","0","0","1479","2277",2019,"F"
"Independent",2,1209,"Strathcona Baptist Girls' Grammar","Pri/Sec","O","0","15","15","0","13","13","0","14","14","0","22","22","0","21","21","0","35","35","0","47","47","0","0","0","167","0","96","96","0","79","79","0","107","107","0","92","92","0","79","79","0","93","93","0","0","0","546","713",2019,"F"
"Independent",2,1213,"Mentone Girls' Grammar School","Pri/Sec","O","0","17","17","0","27","27","0","20","20","0","25","25","0","23","23","0","36","36","0","48","48","0","0","0","196","0","89","89","0","88","88","0","80","80","0","104","104","0","88","88","0","86.7","86.7","0","0","0","535.7","731.7",2019,"F"
"Independent",2,1218,"Gippsland Grammar","Pri/Sec","O","24","23","47","30","21","51","31","29","60","24","31","55","32","33","65","33","29","62","29","25","54","0","0","0","394","43","59","102","49","41","90","43","50","93","51","56","107","44","54","98","43","46","89","0","0","0","579","973",2019,"F"
"Independent",2,1258,"Camberwell Grammar School","Pri/Sec","O","25","0","25","25","0","25","25","0","25","25","0","25","51","0","51","51","0","51","50","0","50","0","0","0","252","180","0","180","173","0","173","185","0","185","177","0","177","173","0","173","170","0","170","0","0","0","1058","1310",2019,"F"
"Independent",2,1262,"Brighton Grammar School","Pri/Sec","O","26","0","26","38","0","38","24","0","24","46","0","46","52","0","52","84","0","84","88","0","88","0","0","0","358","162","0","162","155","0","155","167","0","167","141","0","141","147","0","147","129","0","129","0","0","0","901","1259",2019,"F"
"Independent",2,1267,"Huntingtower School","Pri/Sec","O","11","13","24","10","14","24","11","14","25","11","14","25","12","13","25","10","15","25","11","15","26","0","0","0","174","42","46","88","50","44","94","49","44","93","38","48","86","56","31","87","45","46","91","0","0","0","539","713",2019,"F"
"Independent",2,1304,"Kingswood College","Pri/Sec","O","7","4","11","11","12","23","12","7","19","10","10","20","12","8","20","20","14","34","20","17","37","0","0","0","164","31","24","55","40","35","75","28","32","60","36","35","71","51","38","89","29.7","34","63.7","0","0","0","413.7","577.7",2019,"F"
"Independent",2,1316,"St Margaret's School","Pri/Sec","O","12","21","33","21","14","35","18","19","37","15","18","33","22","21","43","17","22","39","16","31","47","0","0","0","267","22","35","57","28","50","78","31","54","85","32","52","84","38","58","96","28","53","81","0","0","0","481","748",2019,"F"
"Independent",2,1322,"Camberwell Girls Grammar School","Pri/Sec","O","0","23","23","0","25","25","0","22","22","0","24","24","0","33","33","0","40","40","0","39","39","0","0","0","206","0","92","92","0","94","94","0","96","96","0","82","82","0","77","77","0","90","90","0","0","0","531","737",2019,"F"
"Independent",2,1377,"Preshil, The Margaret Lyttle Memorial School","Pri/Sec","O","12","10","22","4","5","9","4","3","7","5","3","8","6","0","6","8","7","15","8","11","19","0","0","0","86","12","9","21","17","9","26","24","11","35","19","15","34","7","18","25","11","8","19","0","0","0","160","246",2019,"F"
"Independent",2,1490,"Mount Scopus Memorial College","Pri/Sec","O","50","43","93","38","25","63","46","48","94","35","35","70","48","48","96","51","52","103","55","48","103","0","0","0","622","74","60","134","58","32","90","55","68","123","59","65","124","56","51","107","46","53","99","0","0","0","677","1299",2019,"F"
"Independent",2,1498,"Henderson College","Pri/Sec","O","12","9","21","9","8","17","2","9","11","10","8","18","7","11","18","8","9","17","5","6","11","0","0.2","0.2","113.2","6","10","16","2","11","13","14","8","22","8","7","15","0","0","0","0","0","0","0","0","0","66","179.2",2019,"F"
"Independent",2,1508,"Nunawading Christian College-Primary","Primary","O","12","22","34","15","20","35","14","19","33","16","11","27","14","20","34","20","12","32","21","16","37","0","0","0","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","232",2019,"F"
"Independent",2,1511,"Heritage College","Pri/Sec","O","21","24","45","15","10","25","8","18","26","19","18","37","11","17","28","21","18","39","21","18","39","0","0","0","239","15","18","33","13","11","24","12","13","25","7","10","17","9","9","18","5","11","16","0","0","0","133","372",2019,"F"
"Independent",2,1515,"Adass Israel School","Pri/Sec","O","14","13","27","14","17.4","31.4","13","22","35","17","26","43","21","16","37","18","17","35","16","23","39","0","0","0","247.4","20","19","39","20","22","42","15","23","38","22","20","42","20","18","38","0","12","12","0","0","0","211","458.4",2019,"F"
"Independent",2,1533,"Yeshivah College","Pri/Sec","O","47","0","47","43","0","43","35","0","35","51","0","51","42","0","42","35","0","35","39","0","39","0","0","0","292","35","0","35","28","0","28","23","0","23","24","0","24","25","0","25","8","0","8","0","0","0","143","435",2019,"F"
"Independent",2,1559,"Rossbourne School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","47","128","128","128",2019,"F"
"Independent",2,1561,"Beth Rivkah Ladies College","Pri/Sec","O","0","48","48","0","53","53","0","46","46","0","59","59","0","48","48","0","55","55","0","60","60","0","0","0","369","0","45.2","45.2","0","44","44","0","45","45","0","30","30","0","39","39","0","23","23","0","0","0","226.2","595.2",2019,"F"
"Independent",2,1577,"St Peter's Lutheran School","Primary","O","4","2","6","2","3","5","2","3","5","3","0","3","0","3","3","1","3","4","1","0","1","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27",2019,"F"
"Independent",2,1609,"Leibler Yavneh College","Pri/Sec","O","21","19","40","27","14","41","18","17","35","17","18","35","23","18","41","29","24.2","53.2","29","23","52","0","0","0","297.2","20","37","57","28","16","44","31","21","52","21","15","36","21","19","40","22","17","39","0","0","0","268","565.2",2019,"F"
"Independent",2,1610,"Peninsula Grammar","Pri/Sec","O","22","18","40","23","19","42","23","26","49","30","19","49","37","25","62","52","43","95","54","40","94","0","0","0","431","82","60","142","74","60","134","76","45","121","83","58","141","96","57","153","86","64","150","0","0","0","841","1272",2019,"F"
"Independent",2,1617,"St John's Lutheran School Geelong","Primary","O","14","20","34","27","18","45","15","14","29","20","23","43","15","24","39","14","14","28","25","16","41","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259",2019,"F"
"Independent",2,1626,"Bialik College","Pri/Sec","O","27","29","56","31","27","58","28","29","57","32","29","61","36","23","59","42","29","71","42","31","73","0","0","0","435","28","55","83","38","43","81","48","29","77","39","36","75","39","42","81","26","24","50","0","0","0","447","882",2019,"F"
"Independent",2,1633,"Luther College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","107","208","104","106","210","105","96","201","96","101","197","91","107","198","84","96","180","0","0","0","1194","1194",2019,"F"
"Independent",2,1647,"St Paul's College Balwyn","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","8.6","30.6","30.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","3.6","10.2","10.2","40.8",2019,"F"
"Independent",2,1658,"Yarra Valley Grammar","Pri/Sec","O","21","8","29","14","15","29","21","14","35","20","18","38","19","12","31","35","20","55","32","26","58","0","0","0","275","96","69","165","101","61","162","105","58","163","108","70","178","112","60","172","90","65","155","0","0","0","995","1270",2019,"F"
"Independent",2,1679,"Maranatha Christian School","Pri/Sec","O","16","22","38","22","23","45","13","26","39","20","13","33","27","25","52","14","19","33","21","28","49","0","0","0","289","39","30","69","32","23","55","33","29","62","30","35","65","34","26","60","39","35.5","74.5","0","0","0","385.5","674.5",2019,"F"
"Independent",2,1701,"Mount Evelyn Christian School/Ranges TEC","Pri/Sec","O","24","24","48","23.2","14","37.2","12","17","29","14","22","36","26","20","46","21","13","34","20","19","39","0","0","0","269.2","36","31","67","22","38","60","23","29","52","42","26","68","43","27","70","21","24","45","0","0","0","362","631.2",2019,"F"
"Independent",2,1706,"Melbourne Rudolf Steiner School","Pri/Sec","O","11","14","25","13","15","28","13","15","28","7","20","27","14","16","30","16","11","27","15","13","28","0","0","0","193","29","23","52","25","19","44","16","20","36","28","26","54","16","20","36","15","15","30","0","0","0","252","445",2019,"F"
"Independent",2,1711,"The Currajong School","Special","O","0","0","0","0","0","0","2","0","2","9","2","11","6","1","7","15","1","16","5","2","7","0","0","0","43","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","46",2019,"F"
"Independent",2,1712,"Nunawading Christian College-Secondary","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","14","35","13","17","30","10","17","27","23","22","45","11","10","21","12","7","19","0","0","0","177","177",2019,"F"
"Independent",2,1714,"Eltham College","Pri/Sec","O","15","1","16","13","7","20","14","11","25","19","4","23","14","3","17","20","16","36","18","13","31","0","0","0","168","44","39","83","30","40","70","30","25","55","43","31","74","37","31","68","29","28","57","0","0","0","407","575",2019,"F"
"Independent",2,1721,"Learning Co-Operative School","Primary","O","2","2","4","4","4","8","1","1","2","3","0","3","1","0","1","1","2","3","2","3","5","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26",2019,"F"
"Independent",2,1724,"Donvale Christian College","Pri/Sec","O","28","31","59","41","36","77","43","50","93","44","33","77","44","47","91","40.6","43","83.6","59","55","114","0","0","0","594.6","82","74","156","67","60","127","85","52","137","67","51","118","70","51","121","54.1","42.7","96.8","0","0","0","755.8","1350.4",2019,"F"
"Independent",2,1728,"Berengarra School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","10","3","13","12","5","17","7","2","9","11","4","15","13","1","14","0","0","0","72","72",2019,"F"
"Independent",2,1729,"Sholem Aleichem College","Primary","O","14","9","23","18","17","35","11","11","22","14","18","32","12","8","20","15","18","33","15","7","22","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187",2019,"F"
"Independent",2,1734,"Braemar College","Pri/Sec","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","40","87","49","38","87","0","0","0","174","83","71","154","76","69","145","65","80","145","67","55","122","51","49","100","43","54","97","0","0","0","763","937",2019,"F"
"Independent",2,1742,"Gilson College","Pri/Sec","O","44","52","96","53","47","100","49","51","100","48","52","100","46","44","90","46","51","97","43","46","89","0","0","0","672","61","62","123","56","53","109","48","50","98","48","50","98","47","50","97","56","43","99","0","0","0","624","1296",2019,"F"
"Independent",2,1743,"Cheshire School","Special","O","0","0","0","3","0","3","4","1","5","4","0","4","4","0","4","1","0","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17",2019,"F"
"Independent",2,1754,"Nhill Lutheran School","Primary","O","10","6","16","8","7","15","2","8","10","2","3","5","4","4","8","4","2","6","3","2","5","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65",2019,"F"
"Independent",2,1767,"Holy Trinity Lutheran College","Pri/Sec","O","31","20","51","30","34","64","18","28","46","29","37","66","22","31","53","27","20","47","29","22","51","0","0","0","378","20","24","44","23","25","48","24","18","42","7","15","22","11","12","23","11","6","17","0","0","0","196","574",2019,"F"
"Independent",2,1770,"Plenty Valley International Montessori School","Primary","O","8","11","19","4","3","7","4","4","8","5","1","6","6","5","11","0","2","2","2","3","5","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58",2019,"F"
"Independent",2,1771,"Waverley Christian College","Pri/Sec","O","67","72","139","66","66","132","76","72","148","82","69","151","74","67","141","75","67","142","78","64","142","0","0","0","995","109","80","189","87","90","177","87","77","164","75","84","159","79","65","144","63","62.7","125.7","0","0","0","958.7","1953.7",2019,"F"
"Independent",2,1773,"The King David School","Pri/Sec","O","24","15","39","17","16","33","11","10","21","16","20","36","15","21","36","22","20","42","22","27","49","0","0","0","256","23","31","54","36","30","66","40","22","62","28","17","45","29","23","52","22","18","40","0","0","0","319","575",2019,"F"
"Independent",2,1775,"Westbourne Grammar School","Pri/Sec","O","31","35","66","33","34","67","35","31","66","33","33","66","63","45","108","47","49","96","57","41","98","0","0","0","567","84","75","159","87","72","159","88","66","154","88","73","161","82","76","158","73","66","139","0","0","0","930","1497",2019,"F"
"Independent",2,1787,"Northside Christian College","Pri/Sec","O","22","22","44","24","16","40","19","14","33","20","20","40","18","10","28","18","12","30","20","14","34","0","0","0","249","17","19","36","14","13","27","6","21","27","9","15","24","8","8","16","11.3","11","22.3","0","0","0","152.3","401.3",2019,"F"
"Independent",2,1788,"St John's College Preston","Pri/Sec","O","11","13","24","10","9","19","10","11","21","10","16","26","6","12","18","6","9","15","7","8","15","0","0","0","138","13","6","19","10","12","22","10","7","17","6","14","20","8","1","9","9","10","19","0","0","0","106","244",2019,"F"
"Independent",2,1789,"Good Shepherd Lutheran Primary School","Primary","O","36","39","75","40","37","77","37","37","74","36","38","74","38.4","37","75.4","34","44","78","34","42","76","0","0","0","529.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","529.4",2019,"F"
"Independent",2,1792,"Oxley Christian College","Pri/Sec","O","19","30","49","23","24","47","32","15","47","24","26","50","26","27","53","28","19","47","27","21","48","0","0","0","341","56","37","93","39","41","80","32","48","80","41","36","77","47","32","79","33","39","72","0","0","0","481","822",2019,"F"
"Independent",2,1793,"Olivet Christian College","Pri/Sec","O","0","4","4","2","0","2","3","5","8","1","4","5","7","5","12","3","2","5","2","5","7","0","0","0","43","1","4","5","4","5","9","0","2","2","2","2","4","0","0","0","0","0","0","0","0","0","20","63",2019,"F"
"Independent",2,1794,"Covenant College","Pri/Sec","O","25.7","21","46.7","22.3","20","42.3","17","23","40","25","23","48","28","18","46","18.1","24.3","42.4","21.3","27.4","48.7","0","0","0","314.1","32.6","34","66.6","39","33","72","38","24","62","37","21","58","28.8","26.2","55","17","24.6","41.6","0","0","0","355.2","669.3",2019,"F"
"Independent",2,1795,"Mountain District Christian School","Pri/Sec","O","9","6","15","4","5","9","4","3","7","10","3","13","8","8","16","8","4","12","6","5","11","0","0","0","83","12","10","22","10","14","24","11","4","15","8","9","17","8","6","14","6","6","12","0","0","0","104","187",2019,"F"
"Independent",2,1812,"Newhaven College","Pri/Sec","O","17","20","37","25","19","44","21","19","40","21","29","50","27","25","52","28","24","52","27","25","52","0","0","0","327","50","62","112","49","63","112","52","57","109","39","54","93","41","51","92","33","53","86","0","0","0","604","931",2019,"F"
"Independent",2,1813,"St John's Lutheran School","Primary","O","5","10","15","7","6","13","10","4","14","7","5","12","7","3","10","1","5","6","9","5","14","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84",2019,"F"
"Independent",2,1814,"Christian College Highton","Pri/Sec","O","51","34","85","31","45","76","44","25","69","43","45","88","44","41","85","44","49","93","39","42","81","0","0","0","577","93","56","149","85","54","139","88","73","161","0","0","0","0","0","0","0","0","0","0","0","0","449","1026",2019,"F"
"Independent",2,1816,"Billanook College","Pri/Sec","O","8.6","6","14.6","7","3","10","4","9","13","12","3","15","13","11","24","16","11","27","18","12","30","0","0","0","133.6","57","32","89","39","37","76","44","52","96","56","46","102","39","45","84","52","54","106","0","0","0","553","686.6",2019,"F"
"Independent",2,1819,"Fitzroy Community School","Primary","O","6","6","12","8","6","14","8","7","15","13","9","22","8","11","19","5","12","17","5","5","10","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109",2019,"F"
"Independent",2,1824,"Creek Street Christian College","Pri/Sec","O","15","10","25","11","16","27","13","14","27","14","14","28","20","6","26","20","7","27","12","15","27","0","0","0","187","13","13","26","12","15","27","11","12","23","14","9","23","0","0","0","0","0","0","0","0","0","99","286",2019,"F"
"Independent",2,1825,"Good Shepherd College","Pri/Sec","O","10","5","15","5","9","14","3","2","5","7","7","14","1","4","5","8","4","12","4","7","11","0","0","0","76","21","9","30","9","10","19","8","7","15","7","6","13","7","11.8","18.8","0","5","5","0","0","0","100.8","176.8",2019,"F"
"Independent",2,1826,"Plenty Valley Christian College","Pri/Sec","O","29","23","52","18","26","44","16","20","36","25","14","39","24","18","42","19","30","49","22","23","45","0","0","0","307","43","32","75","46","33","79","38","33","71","43","31","74","43","27","70","33","31","64","0","0","0","433","740",2019,"F"
"Independent",2,1836,"Village School","Primary","O","4","5","9","6","5","11","4","1","5","4","5","9","5","7","12","9","8","17","4","7","11","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74",2019,"F"
"Independent",2,1837,"Bayside Christian College","Pri/Sec","O","17","13","30","20","15","35","19","15","34","16","19","35","32.1","16","48.1","14","24","38","27","20","47","0","0","0","267.1","42","29","71","32","18","50","26","16","42","23","20","43","20","23","43","19","21","40","0","0","0","289","556.1",2019,"F"
"Independent",2,1838,"Andale School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","10","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24",2019,"F"
"Independent",2,1839,"Trinity Lutheran College","Pri/Sec","O","26","24","50","24","18","42","18","12","30","14","19","33","15","18","33","12","25","37","26","19","45","0","0","0","270","29","13.4","42.4","17","11","28","22","16","38","16","12","28","0","0","0","0","0","0","0","0","0","136.4","406.4",2019,"F"
"Independent",2,1840,"Goulburn Valley Grammar School","Pri/Sec","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","20","50","26","24","50","0","0","0","100","52","50","102","53","47","100","52","49","101","48","54","102","49","49","98","44","46","90","0","0","0","593","693",2019,"F"
"Independent",2,1841,"The Knox School","Pri/Sec","O","22","18","40","22","15","37","18","18","36","23","12","35","14","5","19","20","16","36","26","13","39","0","0","0","242","44","26","70","35","18","53","27","17","44","38","29","67","34","25","59","37","32","69","0","0","0","362","604",2019,"F"
"Independent",2,1846,"Heathdale Christian College","Pri/Sec","O","108","82","190","95","97","192","73","60","133","72","51","123","69","65","134","63","52","115","60","60","120","0","0","0","1007","69","56","125","66","64","130","42","40","82","39","42","81","44","30","74","31","31","62","0","0","0","554","1561",2019,"F"
"Independent",2,1848,"Hillcrest Christian College","Pri/Sec","O","73","74","147","68","79","147","65","85","150","72","73","145","70","56","126","60","58","118","75","53","128","0","0","0","961","60","71","131","62","71","133","42","81","123","48","69","117","41","50","91","36","68","104","0","0","0","699","1660",2019,"F"
"Independent",2,1849,"St Paul's Anglican Grammar School","Pri/Sec","O","48","26","74","38","29","67","34","30","64","36","36","72","39","39","78","29","36","65","53","44","97","0","0","0","517","73","75","148","69","67","136","62","61","123","57","70","127","36","60","96","46","62","108","0","0","0","738","1255",2019,"F"
"Independent",2,1850,"Sunshine Christian School","Primary","O","10","3","13","5","10","15","10","9","19","4","7","11","4","11","15","5","6","11","7","4","11","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95",2019,"F"
"Independent",2,1852,"Frank Dando Sports Academy","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21",2019,"F"
"Independent",2,1855,"Beaconhills College","Pri/Sec","O","70","76","146","89","82","171","85","88","173","88","76","164","86","92","178","99","93","192","101","105","206","0","0","0","1230","145","158","303","161","142","303","142","135","277","148","120","268","127","138","265","129","142","271","0","0","0","1687","2917",2019,"F"
"Independent",2,1856,"Ghilgai School","Primary","O","6","8","14","5","6","11","8","1","9","2","8","10","6","11","17","11","5","16","9","8","17","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94",2019,"F"
"Independent",2,1862,"River City Christian College","Pri/Sec","O","2","4","6","1","1","2","2","1","3","0","3","3","2","3","5","1","1","2","2","2","4","0","0","0","25","4","3","7","2","2","4","3","7","10","0","3","3","0","0","0","0","0","0","0","0","0","24","49",2019,"F"
"Independent",2,1864,"Belgrave Heights Christian School","Pri/Sec","O","29","21","50","24","25","49","14","11","25","21","18","39","24","18","42","24","19","43","21","20","41","0","0","0","289","38","46","84","49","34","83","45","36","81","37","47","84","40","31","71","29","32","61","0","0","0","464","753",2019,"F"
"Independent",2,1866,"Oakleigh Grammar","Pri/Sec","O","35","25","60","21","26","47","20","26","46","32","14","46","29","26","55","25","17","42","36","24","60","0","0","0","356","33","25","58","39","25","64","31","28","59","36","29","65","34","32","66","30","36","66","0","0","0","378","734",2019,"F"
"Independent",2,1868,"Worawa Aboriginal College","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","16","16","0","8","8","0","14","14","0","7","7","0","5","5","0","0","0","65","65",2019,"F"
"Independent",2,1869,"Kerang Christian College","Pri/Sec","O","5","2","7","4","6","10","3","3","6","3","2","5","2","7","9","3","2","5","9","7","16","0","0","0","58","6","8","14","9","9","18","4","9","13","4","5","9","4","5","9","1","4","5","0","0","0","68","126",2019,"F"
"Independent",2,1871,"St Andrews Christian College","Pri/Sec","O","28","22","50","24","30","54","28","26","54","25","29","54","26","28","54","29","25","54","29","25","54","0","0","0","374","28","25","53","26","22","48","21","24","45","34","12","46","7","28","35","18","21.3","39.3","0","0","0","266.3","640.3",2019,"F"
"Independent",2,1872,"Chairo Christian School","Pri/Sec","O","59","63.2","122.2","50","54","104","66","60","126","45.4","64","109.4","60.4","43","103.4","55","61","116","68","62","130","0","0","0","811","81","70","151","74","83","157","74","71","145","57","40","97","50","61","111","38","51","89","0","0","0","750","1561",2019,"F"
"Independent",2,1874,"Australian International Academy of Education","Pri/Sec","O","70","79","149","72","77","149","71","73","144","70","62","132","68","75","143","60","46","106","62","48","110","0","0","0","933","58","60","118","65","34","99","55","31","86","41","36","77","41","37","78","33","23","56","0","0","0","514","1447",2019,"F"
"Independent",2,1876,"Flinders Christian Community College","Pri/Sec","O","48","40","88","32","34","66","41","34","75","37","32","69","50","62","112","53","45","98","52","54","106","0","0","0","614","83","70","153","85","97","182","95","76","171","75","65","140","75","74","149","77","78","155","0","0","0","950","1564",2019,"F"
"Independent",2,1886,"Grace Christian College Wodonga","Pri/Sec","O","6","2","8","5","4","9","4","6","10","3","7","10","11","7","18","7","10","17","8","10","18","0","0","0","90","7","10","17","6","8","14","1","7","8","3","3","6","1","1","2","2","2","4","0","0","0","51","141",2019,"F"
"Independent",2,1894,"Melton Christian College","Pri/Sec","O","47","28","75","21","27","48","39","38","77","18","34","52","22","30","52","29","23","52","22","30","52","0","0","0","408","39","39","78","39","33","72","34","37","71","35","26","61","26","27","53","13","24","37","0","0","0","372","780",2019,"F"
"Independent",2,1895,"Mansfield Rudolf Steiner School","Pri/Sec","O","6","9","15","7","10","17","7","6","13","10","3","13","11","7","18","8","5","13","3","9","12","0","0","0","101","7","7","14","6","5","11","1","1","2","8","2","10","0","0","0","0","0","0","0","0","0","37","138",2019,"F"
"Independent",2,1902,"Japanese School of Melbourne","Pri/Sec","O","8","7","15","6","1","7","4","4","8","2","1","3","1","3","4","5","4","9","2","1","3","0","0","0","49","2","3","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","56",2019,"F"
"Independent",2,1904,"King's College","Pri/Sec","O","12","9","21","6","18","24","12","7","19","5","7","12","15","9","24","10","8","18","10","11","21","0","0","0","139","12","5","17","8","7","15","7","12","19","6","4","10","11","4","15","3","4","7","0","0","0","83","222",2019,"F"
"Independent",2,1905,"Sophia Mundi Steiner School","Pri/Sec","O","11","5","16","10","10","20","3","8","11","8","5","13","5","8","13","7","12","19","9","8","17","0","0","0","109","9","9","18","5","9.4","14.4","8","11","19","9","9","18","6","5","11","4","10","14","0","0","0","94.4","203.4",2019,"F"
"Independent",2,1906,"Al-Taqwa College","Pri/Sec","O","82","125","207","109","106","215","84","113","197","86","110","196","89","120","209","83","96","179","85","108","193","0","0","0","1396","65","88","153","61","95","156","61","64","125","42","64","106","41","52","93","41","62","103","0","0","0","736","2132",2019,"F"
"Independent",2,1908,"Overnewton Anglican Community College","Pri/Sec","O","72","47","119","69","72","141","68","50","118","69","50","119","76","52","128","84","68","152","101","78","179","0","0","0","956","97","98","195","103","77","180","113","81","194","92","88","180","90","85","175","76","73","149","0","0","0","1073","2029",2019,"F"
