"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,2837,"Moreland Primary School","Primary","O","37","33","70","26","30","56","22","33","55","26","22","48","15","20","35","30","23","53","34","18","52","0","0","0","369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","369",2020,"F"
"Government",1,2840,"Tanjil South Primary School","Primary","O","1","1","2","0","1","1","2","2","4","0","0","0","1","3","4","0","0","0","2","1","3","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14",2020,"F"
"Government",1,2859,"Pomonal Primary School","Primary","O","1","1","2","0","1","1","2","1","3","0","0","0","2","0","2","1","0","1","3","1","4","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13",2020,"F"
"Government",1,2870,"Elsternwick Primary School","Primary","O","41","25","66","38","26","64","38","43","81","42","29","71","52","42","94","38","37","75","55","35","90","0","0","0","541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","541",2020,"F"
"Government",1,2888,"Glengarry Primary School","Primary","O","11","10","21","13","11","24","17","10","27","14","6","20","20","7","27","9","13","22","14","11","25","0","0","0","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166",2020,"F"
"Government",1,2897,"Carnegie Primary School","Primary","O","57","55","112","39","53","92","42","48","90","40","49","89","39","49","88","45","36","81","35","34","69","0","0","0","621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","621",2020,"F"
"Government",1,2899,"Lang Lang Primary School","Primary","O","20","14","34","14","14","28","15","14","29","8","17","25","10","12","22","9","13","22","6","16","22","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182",2020,"F"
"Government",1,2900,"Croydon Primary School","Primary","O","22","11","33","17.2","11","28.2","12","10","22","7","16","23","6","16","22","17","17","34","17","10","27","0","0","0","189.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189.2",2020,"F"
"Government",1,2901,"Moonee Ponds West Primary School","Primary","O","26","20","46","36","36","72","45","34","79","31","29","60","41","36","77","41","26","67","38","35","73","0","0","0","474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","474",2020,"F"
"Government",1,2904,"Mitcham Primary School","Primary","O","39","29","68","42","39","81","38","40","78","34","41","75","34","27","61","37","35","72","28","21","49","0","0","0","484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","484",2020,"F"
"Government",1,2912,"Loch Primary School","Primary","O","10","7","17","11","6","17","13","7","20","14","8","22","7","13","20","9","6","15","14","9","23","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134",2020,"F"
"Government",1,2915,"Mildura Primary School","Primary","O","18","23","41","28","23","51","22","29","51","25","27","52","27","32","59","23","19","42","26","23","49","0","0","0","345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","345",2020,"F"
"Government",1,2923,"Blackburn Primary School","Primary","O","33","31","64","25","37","62","43","30","73","45","40","85","26","31","57","30","28","58","51","40","91","0","0","0","490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","490",2020,"F"
"Government",1,2930,"Newmerella Primary School","Primary","O","6","6","12","2","6","8","12","6.4","18.4","7","2","9","5","9","14","8","8","16","7","5","12","0","0","0","89.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.4",2020,"F"
"Government",1,2932,"Port Melbourne Primary School","Primary","O","55","49","104","53","57","110","63","52","115","45","64","109","54","47","101","54","48","102","55","58","113","0","0","0","754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","754",2020,"F"
"Government",1,2948,"Auburn Primary School","Primary","O","26","30","56","34","30","64","37","35.6","72.6","35","40","75","36","25","61","24","28","52","27","30","57","0","0","0","437.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","437.6",2020,"F"
"Government",1,2950,"Mentone Primary School","Primary","O","36","27","63","29","27","56","16","45","61","22","38","60","20","40","60","32","39","71","31","33","64","0","0","0","435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435",2020,"F"
"Government",1,2955,"Princes Hill Primary School","Primary","O","32","23","55","24","34","58","24","30","54","30","27","57","21","24","45","32","28","60","36","30.8","66.8","0","0","0","395.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","395.8",2020,"F"
"Government",1,2956,"Gruyere Primary School","Primary","O","1","1","2","2.2","2","4.2","0","0","0","4","0","4","1","0","1","2","0.2","2.2","2","2","4","0","0","0","17.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.4",2020,"F"
"Government",1,2959,"Research Primary School","Primary","O","12","8","20","6","14","20","12","8","20","12","11","23","13","7","20","11","9","20","11","8","19","0","0","0","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142",2020,"F"
"Government",1,2961,"Pearcedale Primary School","Primary","O","72","60","132","73","73","146","78","53","131","65.6","52","117.6","79","61","140","47","52","99","71","41","112","0","0","0","877.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","877.6",2020,"F"
"Government",1,2963,"Lindenow South Primary School","Primary","O","2","2","4","0","0","0","1","0","1","3","2","5","3","0","3","1","4","5","1","1","2","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20",2020,"F"
"Government",1,2966,"Thorpdale Primary School","Primary","O","5","3","8","3","2","5","10","3","13","4","1","5","3.4","2","5.4","6","4","10","3","3","6","0","0","0","52.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.4",2020,"F"
"Government",1,2969,"St Albans Primary School","Primary","O","31","21","52","20","23","43","21","32","53","29","18","47","18","26","44","16","23","39","16","26","42","0","0","0","320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320",2020,"F"
"Government",1,2981,"Leongatha Primary School","Primary","O","46","42","88","46","50","96","61","40","101","35","43","78","51","38.1","89.1","48.6","48","96.6","47","52","99","0","0","0","647.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","647.7",2020,"F"
"Government",1,2988,"Jeparit Primary School","Primary","O","0","2","2","1","0","1","2","5","7","1","0","1","1","1","2","4","1","5","0","2","2","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20",2020,"F"
"Government",1,3016,"Toorak Primary School","Primary","O","50","50","100","37","46","83","50","57","107","48","34","82","30","32","62","44","36","80","34","21","55","0","0","0","569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","569",2020,"F"
"Government",1,3023,"Baxter Primary School","Primary","O","21","14","35","14","15","29","9.6","4","13.6","12","9","21","10","11","21","11","15","26","14","9","23","0","0","0","168.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168.6",2020,"F"
"Government",1,3028,"Fish Creek and District Primary School","Primary","O","9","6","15","10","11","21","11","14","25","6","9","15","9","8","17","8","7","15","7","8","15","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123",2020,"F"
"Government",1,3033,"Beaconsfield Primary School","Primary","O","66","37","103","48","45","93","50","54","104","53","52","105","53","50","103","60","49","109","45","44","89","0","0","0","706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","706",2020,"F"
"Government",1,3050,"Metung Primary School","Primary","O","2","2","4","3","3","6","0","1","1","4","1","5","0","6","6","4","2","6","5","1","6","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34",2020,"F"
"Government",1,3053,"Newhaven Primary School","Primary","O","11","8","19","6","5","11","16","7","23","11","14","25","5","11","16","11","11","22","10","6","16","0","0","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132",2020,"F"
"Government",1,3058,"Halls Gap Primary School","Primary","O","2","1","3","5","2","7","6","1","7","2","8","10","0","4","4","8","3","11","3","2","5","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47",2020,"F"
"Government",1,3067,"Tallygaroopna Primary School","Primary","O","8","5","13","7","5","12","5","4","9","5","5","10","8","4","12","8","5","13","6","6","12","0","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81",2020,"F"
"Government",1,3074,"Ormond Primary School","Primary","O","28","19","47","31","23","54","32","22","54","31","30","61","36","32","68","30","28","58","46","31","77","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","419",2020,"F"
"Government",1,3077,"Korumburra Primary School","Primary","O","34","17","51","11","17","28","34","32","66","17","24.4","41.4","22","18","40","33","17","50","25","27","52","0","0","0","328.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","328.4",2020,"F"
"Government",1,3080,"Crib Point Primary School","Primary","O","14","16","30","21","11","32","15","13","28","10","13","23","11","9","20","8","16","24","14","13","27","0","0","0","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184",2020,"F"
"Government",1,3081,"Pascoe Vale Primary School","Primary","O","44","51","95","44","44.2","88.2","52","46","98","57","44","101","43","41","84","45","41","86","28","27","55","0","0","0","607.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","607.2",2020,"F"
"Government",1,3098,"Flowerdale Primary School","Primary","O","4","4","8","3","1","4","1","2","3","4","0","4","2","0","2","1","3","4","1","1","2","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27",2020,"F"
"Government",1,3100,"Ocean Grove Primary School","Primary","O","39","44","83","45","49","94","42","45","87","42","46","88","51","34","85","49","56","105","52","54","106","0","0","0","648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","648",2020,"F"
"Government",1,3109,"Beulah Primary School","Primary","O","2","3","5","0","1","1","1","2","3","0","2","2","1","1","2","5","1","6","1","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20",2020,"F"
"Government",1,3110,"Merri Creek Primary School","Primary","O","34","35","69","34","36","70","23","33","56","31","34","65","31","31","62","35","33","68","34","24","58","0","0","0","448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","448",2020,"F"
"Government",1,3113,"Sunshine Primary School","Primary","O","30","22","52","21","20","41","20","12","32","11","5","16","18","14","32","10","8","18","9","10","19","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210",2020,"F"
"Government",1,3129,"Tyabb Primary School","Primary","O","33","33","66","36","34","70","34","37","71","18","31","49","25","33","58","23","28","51","33","36","69","0","0","0","434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","434",2020,"F"
"Government",1,3139,"Wales Street Primary School","Primary","O","54","57","111","42","40","82","30","44","74","43","45","88","38","39","77","41","48","89","44","36","80","0","0","0","601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","601",2020,"F"
"Government",1,3145,"Upper Sandy Creek Primary School","Primary","O","2","1","3","0","0","0","0","2","2","0","0","0","0","2","2","1","0","1","1","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2020,"F"
"Government",1,3146,"Spensley Street Primary School","Primary","O","29","25.6","54.6","26","30","56","36","22","58","37","14","51","30","21","51","19","21","40","36","28","64","0","0","0","374.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","374.6",2020,"F"
"Government",1,3161,"Kew East Primary School","Primary","O","25","29","54","33","30","63","27","27","54","38","27","65","30","33","63","30","29","59","26","31","57","0","0","0","415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","415",2020,"F"
"Government",1,3163,"Nichols Point Primary School","Primary","O","30","32","62","24","27","51","32.2","34.2","66.4","24","43","67","27.2","33","60.2","41","30","71","32","26","58","0","0","0","435.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435.6",2020,"F"
"Government",1,3174,"Irymple Primary School","Primary","O","20","30","50","22","21","43","23","19","42","25","28","53","19","20","39","23","33","56","18","25","43","0","0","0","326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","326",2020,"F"
"Government",1,3179,"Brunswick East Primary School","Primary","O","36","37","73","37","34","71","35","27","62","28","29.1","57.1","36","25","61","31","28","59","28","33","61","0","0","0","444.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","444.1",2020,"F"
"Government",1,3215,"Eagle Point Primary School","Primary","O","15","6","21","12","12","24","9","13","22","10","9","19","14","13","27","8","9","17","14","13","27","0","0","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157",2020,"F"
"Government",1,3216,"Yarra Junction Primary School","Primary","O","10.8","17","27.8","19","15","34","14","14","28","24","18","42","16","13","29","20","14","34","23","16","39","0","0","0","233.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233.8",2020,"F"
"Government",1,3222,"Sassafras Primary School","Primary","O","3","2","5","5","1","6","7","5","12","6","4","10","5","4","9","4","3","7","5","4","9","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58",2020,"F"
"Government",1,3228,"Ferny Creek Primary School","Primary","O","10","14","24","19","11","30","11","17","28","16","12","28","17","16","33","14","10","24","16","8","24","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191",2020,"F"
"Government",1,3237,"Toolangi Primary School","Primary","O","1","1","2","5","0","5","1","1","2","1","2","3","0","1","1","1","0","1","0","4","4","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18",2020,"F"
"Government",1,3241,"Wonga Park Primary School","Primary","O","26","35","61","39","34","73","39","35","74","38","39","77","32","39","71","23","20","43","25","26","51","0","0","0","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450",2020,"F"
"Government",1,3255,"Kinglake West Primary School","Primary","O","8","9","17","9","7","16","13","15","28","11","8","19","23","19","42","17","14","31","19","13","32","0","0","0","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185",2020,"F"
"Government",1,3261,"Perseverance Primary School","Primary","O","0","0","0","0","0","0","0","0","0","0","1","1","0","1.8","1.8","0","0","0","1","1","2","0","0","0","4.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8",2020,"F"
"Government",1,3265,"Monbulk Primary School","Primary","O","17","11","28","18","21","39","13","9","22","14","19","33","17","15","32","23","12","35","23","28","51","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240",2020,"F"
"Government",1,3278,"Lake Boga Primary School","Primary","O","4","2","6","9","7","16","12","2","14","1","6","7","8","5","13","4","4","8","8","7","15","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79",2020,"F"
"Government",1,3279,"Chum Creek Primary School","Primary","O","2","4","6","1","2","3","3","8","11","4","4","8","2","6","8","2","8","10","7","3","10","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56",2020,"F"
"Government",1,3284,"Mount Dandenong Primary School","Primary","O","18","22","40","12","10","22","11","13","24","9","7","16","15","13","28","11","10","21","8","11","19","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170",2020,"F"
"Government",1,3301,"Nullawil Primary School","Primary","O","2","0","2","0","3","3","1","2","3","2","0","2","2","2","4","2","0","2","1","1","2","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18",2020,"F"
"Government",1,3309,"Badger Creek Primary School","Primary","O","19","23","42","25","19","44","18","13","31","17","17","34","19","17","36","15","9","24","10","16","26","0","0","0","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","237",2020,"F"
"Government",1,3315,"Middle Kinglake Primary School","Primary","O","4","6","10","8","6","14","3","4","7","3","5","8","3","4","7","3","5","8","7","4","11","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65",2020,"F"
"Government",1,3322,"Point Lonsdale Primary School","Primary","O","7","5","12","7","5","12","8","4","12","5","9","14","14","9","23","5","9","14","10","13","23","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110",2020,"F"
"Government",1,3323,"Kongwak Primary School","Primary","O","2","0","2","0","2","2","1","3","4","2","4","6","1","0","1","3","4","7","1","4","5","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27",2020,"F"
"Government",1,3336,"Clarinda Primary School","Primary","O","22","27","49","23","36","59","27","23","50","30","28","58","32","33","65","13","28","41","22","27","49","0","0","0","371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","371",2020,"F"
"Government",1,3341,"Chelsea Heights Primary School","Primary","O","35","40.4","75.4","30.4","32.6","63","45","31","76","31","35","66","38","33","71","30","23","53","24","24","48","0","0","0","452.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","452.4",2020,"F"
"Government",1,3345,"Wallington Primary School","Primary","O","23","19","42","17","14","31","24","10","34","13","10","23","10","11","21","9","10","19","8","7","15","0","0","0","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185",2020,"F"
"Government",1,3356,"Tecoma Primary School","Primary","O","28","39","67","34","32","66","29","38","67","38","27","65","34","32","66","30","31","61","26","29","55","0","0","0","447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","447",2020,"F"
"Government",1,3368,"Torquay P-6 College","Primary","O","59","59","118","81","58","139","72","61","133","89","79","168","81","53","134","94","86","180","70.6","56","126.6","0","0","0","998.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","998.6",2020,"F"
"Government",1,3381,"Emerald Primary School","Primary","O","36","25","61","27","31","58","42","42","84","48","32","80","42","31","73","39","39","78","27","36","63","0","0","0","497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","497",2020,"F"
"Government",1,3385,"Carrum Primary School","Primary","O","16","39","55","27.4","25","52.4","23","26","49","19","26","45","21","27","48","19","23","42","25","24","49","0","0","0","340.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","340.4",2020,"F"
"Government",1,3401,"Nyora Primary School","Primary","O","2","0","2","6","3","9","4","1","5","1","0","1","3","0","3","7","0","7","2","5","7","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34",2020,"F"
"Government",1,3423,"Exford Primary School","Primary","O","36","36","72","30","41","71","44","33","77","33","42","75","33","21","54","29","33","62","25","31","56","0","0","0","467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","467",2020,"F"
"Government",1,3426,"Ultima Primary School","Primary","O","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",2020,"F"
"Government",1,3432,"Mount Waverley Primary School","Primary","O","61","62","123","54","63","117","64","56","120","57","61","118","60","57","117","51","69","120","53","49","102","0","0","0","817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","817",2020,"F"
"Government",1,3433,"Marlo Primary School","Primary","O","3","3","6","3","2","5","2","1","3","0","5","5","2","0","2","0","4","4","2","1","3","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28",2020,"F"
"Government",1,3449,"Murrumbeena Primary School","Primary","O","39","44","83","42","41","83","45","39","84","39","31","70","47","28","75","34","36","70","34","37","71","0","0","0","536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","536",2020,"F"
"Government",1,3466,"Wesburn Primary School","Primary","O","6","7","13","7","10","17","8","10","18","9","7","16","10","11","21","13","8","21","11","11","22","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128",2020,"F"
"Government",1,3470,"Koorlong Primary School","Primary","O","5","4","9","3","8","11","4","7","11","3","4","7","3","6","9","1","4","5","2","1","3","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55",2020,"F"
"Government",1,3476,"Warranwood Primary School","Primary","O","29","21.6","50.6","37","37","74","40","27","67","31","34","65","35","17","52","21","31","52","30","26","56","0","0","0","416.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","416.6",2020,"F"
"Government",1,3479,"Willowmavin Primary School","Primary","O","5","5","10","5","5.2","10.2","3","2","5","5","5","10","7","5","12","5","2","7","5","5","10","0","0","0","64.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.2",2020,"F"
"Government",1,3494,"Olinda Primary School","Primary","O","2","0","2","0","0","0","1","1","2","1","0","1","1","1","2","3","0","3","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10",2020,"F"
"Government",1,3497,"Carlisle River Primary School","Primary","O","1","2","3","1","2","3","0","0","0","0","0","0","1","1","2","0","0","0","1","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2020,"F"
"Government",1,3505,"Spring Gully Primary School","Primary","O","31","27","58","33","27","60","34","20","54","31","21","52","20","34","54","35","26","61","34","25","59","0","0","0","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","398",2020,"F"
"Government",1,3515,"Mallacoota P-12 College","Pri/Sec","O","7","11","18","3","6","9","6","5","11","1","8","9","7","5","12","4","8","12","5","5","10","0","0","0","81","4","6","10","5","3","8","2","2","4","3","8","11","6","9","15","4","9","13","0","0","0","61","142",2020,"F"
"Government",1,3531,"Langwarrin Primary School","Primary","O","37","51","88","52","45","97","53","36","89","44","54","98","45","50","95","40","42","82","55","52","107","0","0","0","656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","656",2020,"F"
"Government",1,3535,"Cockatoo Primary School","Primary","O","23","21","44","20","15","35","17","19","36","25","20","45","12","21","33","16","19","35","12.6","19","31.6","0","0","0","259.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259.6",2020,"F"
"Government",1,3544,"Tyabb Railway Station Primary School","Primary","O","18","10","28","16","9","25","22","13","35","8","6","14","10","10","20","11","8","19","7","6","13","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154",2020,"F"
"Government",1,3551,"Belgrave South Primary School","Primary","O","16","19","35","25","21","46","22","24","46","29","14","43","26","19","45","25","25","50","25","26","51","0","0","0","316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","316",2020,"F"
"Government",1,3559,"Sydenham - Hillside Primary School","Primary","O","107","86","193","93","86","179","100","102","202","91","88","179","92.8","98","190.8","82","96","178","68","85","153","0","0","0","1274.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1274.8",2020,"F"
"Government",1,3572,"Canterbury Primary School","Primary","O","44","41","85","49","53","102","57","39","96","55","44","99","50","43","93","47","43","90","42","50","92","0","0","0","657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","657",2020,"F"
"Government",1,3581,"The Lake Primary School","Primary","O","29","25","54","28","26","54","31","28","59","28","24","52","22","15","37","17","19","36","12","9","21","0","0","0","313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","313",2020,"F"
"Government",1,3584,"Grey Street Primary School (Traralgon)","Primary","O","29","34","63","45","34","79","47","39","86","39","41","80","39","37","76","38","34","72","38","35","73","0","0","0","529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","529",2020,"F"
"Government",1,3585,"Brunswick North Primary School","Primary","O","32","37","69","35","43","78","45","24","69","45","40","85","47","38","85","36.4","27","63.4","30","47","77","0","0","0","526.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","526.4",2020,"F"
"Government",1,3590,"Fawkner Primary School","Primary","O","27","20","47","25","32","57","25","22","47","22","24","46","21","16","37","13","15","28","13","11","24","0","0","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286",2020,"F"
"Government",1,3599,"Alphington Primary School","Primary","O","27","27","54","33","27","60","29","29","58","31","33","64","35","30","65","26","33","59","29","25","54","0","0","0","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","414",2020,"F"
"Government",1,3612,"Bona Vista Primary School","Primary","O","5","1","6","2","1","3","0","3","3","0","6","6","1","2","3","4","1","5","6","2","8","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34",2020,"F"
